id,name,domain,category_vi,latitude,longitude,address,district,province,description,search_text
CB_00083,Bao Lac Homestay & Hostel - Foods & Drnks,Du lịch,nhà nghỉ,22.9519295,105.6816638,"Nhà Hàng Bảo Khánh, Quốc Lộ 34, Bảo Lạc, Cao Bằng, 21356",Bảo Lạc,Cao Bằng,"Bao Lac Homestay & Hostel - Foods & Drnks là nhà nghỉ tại Bảo Lạc, Cao Bằng.",Bao Lac Homestay & Hostel - Foods & Drnks Du lịch nhà nghỉ Bảo Lạc Cao Bằng
CB_00084,Nhà Hàng Mười Dê,Ẩm thực,nhà hàng,22.6730262,106.2490484,"Phụ Kiện Điện Thoại Quỳnh Hương, Đường Pác Bó, Sông Hiến, Cao Bằng, 21110",Cao Bằng,Cao Bằng,"Nhà Hàng Mười Dê là nhà hàng tại Cao Bằng, Cao Bằng.",Nhà Hàng Mười Dê Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00085,Luong son homestay,Du lịch,khách sạn,22.6770425,106.2500366,"Ngọc Xuân, Cao Bằng",Cao Bằng,Cao Bằng,"Luong son homestay là khách sạn tại Cao Bằng, Cao Bằng.",Luong son homestay Du lịch khách sạn Cao Bằng Cao Bằng
CB_00086,Ban Gioc Riverside Hotel,Du lịch,khách sạn,22.8540867,106.7182908,"Tỉnh Lộ 206, Đàm Thủy, Trùng Khánh, Cao Bằng, 21825",Trùng Khánh,Cao Bằng,"Ban Gioc Riverside Hotel là khách sạn tại Trùng Khánh, Cao Bằng.",Ban Gioc Riverside Hotel Du lịch khách sạn Trùng Khánh Cao Bằng
CB_00087,Linh Ngoan Quán Phở,Ẩm thực,nhà hàng,22.8592223,106.6968027,"Tỉnh Lộ 206, Đàm Thủy, Trùng Khánh, Cao Bằng, 21825",Trùng Khánh,Cao Bằng,"Linh Ngoan Quán Phở là nhà hàng tại Trùng Khánh, Cao Bằng.",Linh Ngoan Quán Phở Ẩm thực nhà hàng Trùng Khánh Cao Bằng
CB_00088,Chao ha,Ẩm thực,nhà hàng,22.955705,105.6800318,"Quốc Lộ 34, Bảo Lạc, Cao Bằng, 21356",Bảo Lạc,Cao Bằng,"Chao ha là nhà hàng tại Bảo Lạc, Cao Bằng.",Chao ha Ẩm thực nhà hàng Bảo Lạc Cao Bằng
CB_00089,Pho nhau than nam,Ẩm thực,nhà hàng,22.676218,106.2399225,"Đường Quốc Lộ 3, Sông Hiến, Cao Bằng, 21110",Cao Bằng,Cao Bằng,"Pho nhau than nam là nhà hàng tại Cao Bằng, Cao Bằng.",Pho nhau than nam Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00090,Hoang Lam Hotel,Du lịch,khách sạn,22.6755898,106.2427051,"Đường Phai Khắt Nà Ngần, Sông Hiến, Cao Bằng, 21110",Cao Bằng,Cao Bằng,"Hoang Lam Hotel là khách sạn tại Cao Bằng, Cao Bằng.",Hoang Lam Hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00091,Lan Homestay,Du lịch,khách sạn,22.8568378,106.6664172,"Đàm Thủy, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Lan Homestay là khách sạn tại Trùng Khánh, Cao Bằng.",Lan Homestay Du lịch khách sạn Trùng Khánh Cao Bằng
CB_00092,Bao Lac Homestay & Foods - Coffe - Beer,Du lịch,nhà nghỉ,22.9470021,105.6772172,"Bảo Lạc, Cao Bằng",Bảo Lạc,Cao Bằng,"Bao Lac Homestay & Foods - Coffe - Beer là nhà nghỉ tại Bảo Lạc, Cao Bằng.",Bao Lac Homestay & Foods - Coffe - Beer Du lịch nhà nghỉ Bảo Lạc Cao Bằng
CB_00093,Khách sạn Sông Bằng,Du lịch,khách sạn,22.6632597,106.265324,"Khách Sạn Kỳ Diệu, Sông Bằng, Cao Bằng, 21107",Cao Bằng,Cao Bằng,"Khách sạn Sông Bằng là khách sạn tại Cao Bằng, Cao Bằng.",Khách sạn Sông Bằng Du lịch khách sạn Cao Bằng Cao Bằng
CB_00094,La Maison Cafe,Ẩm thực,quán cà phê,22.6624838,106.2591317,"Phố Hồng Việt, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"La Maison Cafe là quán cà phê tại Cao Bằng, Cao Bằng.",La Maison Cafe Ẩm thực quán cà phê Cao Bằng Cao Bằng
CB_00095,Pizza Chi,Ẩm thực,nhà hàng,22.670111,106.2592583,"Phố Bằng Giang, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Pizza Chi là nhà hàng tại Cao Bằng, Cao Bằng.",Pizza Chi Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00096,Gilu Garden,Ẩm thực,quán cà phê,22.6643656,106.2611369,"Phố Thầu, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Gilu Garden là quán cà phê tại Cao Bằng, Cao Bằng.",Gilu Garden Ẩm thực quán cà phê Cao Bằng Cao Bằng
CB_00097,Bao Lac Homestay - Kha Rai Village,Du lịch,nhà khách/homestay,22.9326545,105.7176826,"Khánh Xuân, Bảo Lạc, Cao Bằng",Bảo Lạc,Cao Bằng,"Bao Lac Homestay - Kha Rai Village là nhà khách/homestay tại Bảo Lạc, Cao Bằng.",Bao Lac Homestay - Kha Rai Village Du lịch nhà khách/homestay Bảo Lạc Cao Bằng
CB_00098,Scenic roadway,Du lịch,địa điểm du lịch,22.9289034,106.1534158,"Đường Quốc Lộ 4A, Thượng Thôn, Hà Quảng, Cao Bằng, 21208",Hà Quảng,Cao Bằng,"Scenic roadway là địa điểm du lịch tại Hà Quảng, Cao Bằng.",Scenic roadway Du lịch địa điểm du lịch Hà Quảng Cao Bằng
CB_00099,Á Đông BBQ Chicken,Ẩm thực,quán thức ăn nhanh,22.6651924,106.2564112,"Phố Cũ, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Á Đông BBQ Chicken là quán thức ăn nhanh tại Cao Bằng, Cao Bằng.",Á Đông BBQ Chicken Ẩm thực quán thức ăn nhanh Cao Bằng Cao Bằng
CB_00100,Gia Binh Homestay,Du lịch,nhà khách/homestay,22.6828244,106.2554234,"Ngọc Xuân, Cao Bằng",Cao Bằng,Cao Bằng,"Gia Binh Homestay là nhà khách/homestay tại Cao Bằng, Cao Bằng.",Gia Binh Homestay Du lịch nhà khách/homestay Cao Bằng Cao Bằng
CB_00101,Phja Dén Quán,Ẩm thực,nhà hàng,22.5662042,105.8709992,"Tỉnh Lộ 212, Thành Công, Nguyên Bình, Cao Bằng, 21517",Nguyên Bình,Cao Bằng,"Phja Dén Quán là nhà hàng tại Nguyên Bình, Cao Bằng.",Phja Dén Quán Ẩm thực nhà hàng Nguyên Bình Cao Bằng
CB_00102,Doàn Liêu,Ẩm thực,nhà hàng,22.9513873,105.6815684,"Quốc Lộ 34, Bảo Lạc, Cao Bằng, 21356",Bảo Lạc,Cao Bằng,"Doàn Liêu là nhà hàng tại Bảo Lạc, Cao Bằng.",Doàn Liêu Ẩm thực nhà hàng Bảo Lạc Cao Bằng
CB_00103,Phương Thảo,Ẩm thực,nhà hàng,22.8330333,105.4935033,"Quốc Lộ 34, Pác Miầu, Bảo Lâm, Cao Bằng, 21406",Bảo Lâm,Cao Bằng,"Phương Thảo là nhà hàng tại Bảo Lâm, Cao Bằng.",Phương Thảo Ẩm thực nhà hàng Bảo Lâm Cao Bằng
CB_00104,Siu Homestay,Du lịch,khách sạn,22.6647592,106.2611782,"Phố Thầu, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Siu Homestay là khách sạn tại Cao Bằng, Cao Bằng.",Siu Homestay Du lịch khách sạn Cao Bằng Cao Bằng
CB_00105,Áp Chao Cô Ngân,Ẩm thực,nhà hàng,22.6627623,106.2572552,"Chùa Phố Cũ, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Áp Chao Cô Ngân là nhà hàng tại Cao Bằng, Cao Bằng.",Áp Chao Cô Ngân Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00106,Cà Phê Quan Sơn,Ẩm thực,quán cà phê,22.7052705,105.8204583,"Đường Quốc Lộ 34, Ca Thành, Nguyên Bình, Cao Bằng, 21512",Nguyên Bình,Cao Bằng,"Cà Phê Quan Sơn là quán cà phê tại Nguyên Bình, Cao Bằng.",Cà Phê Quan Sơn Ẩm thực quán cà phê Nguyên Bình Cao Bằng
CB_00107,An Coffee,Ẩm thực,quán cà phê,22.7370309,106.1530538,"Đường Hồ Chí Minh, Nước Hai, Hòa An, Cao Bằng, 21156",Hòa An,Cao Bằng,"An Coffee là quán cà phê tại Hòa An, Cao Bằng.",An Coffee Ẩm thực quán cà phê Hòa An Cao Bằng
CB_00108,Motel,Du lịch,khách sạn,22.936283,105.5468928,"Quốc Lộ 34, Lý Bôn, Bảo Lâm, Cao Bằng, 21410",Bảo Lâm,Cao Bằng,"Motel là khách sạn tại Bảo Lâm, Cao Bằng.",Motel Du lịch khách sạn Bảo Lâm Cao Bằng
CB_00109,Cơm Phượt Quán Toan,Ẩm thực,nhà hàng,22.6674453,106.2607614,"Phố Vườn Cam, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Cơm Phượt Quán Toan là nhà hàng tại Cao Bằng, Cao Bằng.",Cơm Phượt Quán Toan Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00110,Buffet,Ẩm thực,nhà hàng,22.6674992,106.2482655,"Đường phía Nam khu đô thị mới thành phố Cao Bằng, Sông Hiến, Cao Bằng, 21110",Cao Bằng,Cao Bằng,"Buffet là nhà hàng tại Cao Bằng, Cao Bằng.",Buffet Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00111,Bánh cuốn Cô Lan Pháo Đài,Ẩm thực,nhà hàng,22.6587846,106.2609843,"Nhà Nghỉ Hồng Nhung, Đường Đông Khê, Tân Giang, Cao Bằng, 21112",Cao Bằng,Cao Bằng,"Bánh cuốn Cô Lan Pháo Đài là nhà hàng tại Cao Bằng, Cao Bằng.",Bánh cuốn Cô Lan Pháo Đài Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00112,Phở Bà Nga Béo,Ẩm thực,nhà hàng,22.6635678,106.2599742,"Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Phở Bà Nga Béo là nhà hàng tại Cao Bằng, Cao Bằng.",Phở Bà Nga Béo Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00113,Nùng An Homestay,Du lịch,nhà khách/homestay,22.7001063,106.3681511,"Phúc Sen, Quảng Uyên, Cao Bằng",Quảng Uyên,Cao Bằng,"Nùng An Homestay là nhà khách/homestay tại Quảng Uyên, Cao Bằng.",Nùng An Homestay Du lịch nhà khách/homestay Quảng Uyên Cao Bằng
CB_00114,Vườn Hạt Dẻ Bản Khấy,Du lịch,địa điểm du lịch,22.8310709,106.6475263,"Chí Viễn, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Vườn Hạt Dẻ Bản Khấy là địa điểm du lịch tại Trùng Khánh, Cao Bằng.",Vườn Hạt Dẻ Bản Khấy Du lịch địa điểm du lịch Trùng Khánh Cao Bằng
CB_00115,Bánh Cuốn Sáng,Ẩm thực,nhà hàng,22.8545171,106.7021161,"Đàm Thủy, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Bánh Cuốn Sáng là nhà hàng tại Trùng Khánh, Cao Bằng.",Bánh Cuốn Sáng Ẩm thực nhà hàng Trùng Khánh Cao Bằng
CB_00116,Quang Thuận Homestay Làng Đá Khuổi Ky,Du lịch,nhà khách/homestay,22.8541729,106.7011875,"Đàm Thủy, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Quang Thuận Homestay Làng Đá Khuổi Ky là nhà khách/homestay tại Trùng Khánh, Cao Bằng.",Quang Thuận Homestay Làng Đá Khuổi Ky Du lịch nhà khách/homestay Trùng Khánh Cao Bằng
CB_00117,Cơm Thanh Huyền,Ẩm thực,nhà hàng,22.8362867,106.5254976,"Tỉnh Lộ 211, Trùng Khánh, Cao Bằng, 21806",Trùng Khánh,Cao Bằng,"Cơm Thanh Huyền là nhà hàng tại Trùng Khánh, Cao Bằng.",Cơm Thanh Huyền Ẩm thực nhà hàng Trùng Khánh Cao Bằng
CB_00118,Pác Bó Farmstay,Du lịch,nhà khách/homestay,22.980486,106.0500797,"Trường Hà, Hà Quảng, Cao Bằng",Hà Quảng,Cao Bằng,"Pác Bó Farmstay là nhà khách/homestay tại Hà Quảng, Cao Bằng.",Pác Bó Farmstay Du lịch nhà khách/homestay Hà Quảng Cao Bằng
CB_00119,Nhất Nhất Homestay,Du lịch,nhà khách/homestay,22.5916376,105.9262868,"Quang Thành, Nguyên Bình, Cao Bằng",Nguyên Bình,Cao Bằng,"Nhất Nhất Homestay là nhà khách/homestay tại Nguyên Bình, Cao Bằng.",Nhất Nhất Homestay Du lịch nhà khách/homestay Nguyên Bình Cao Bằng
CB_00120,Quán Nhớ coffee,Ẩm thực,quán cà phê,22.670997,105.86049,"Quốc Lộ 34, Tĩnh Túc, Nguyên Bình, Cao Bằng, 21514",Nguyên Bình,Cao Bằng,"Quán Nhớ coffee là quán cà phê tại Nguyên Bình, Cao Bằng.",Quán Nhớ coffee Ẩm thực quán cà phê Nguyên Bình Cao Bằng
CB_00121,Cổng Trời Ngũ Lão,Du lịch,địa điểm du lịch,22.7508062,106.2593898,"Ngũ Lão, Hòa An, Cao Bằng",Hòa An,Cao Bằng,"Cổng Trời Ngũ Lão là địa điểm du lịch tại Hòa An, Cao Bằng.",Cổng Trời Ngũ Lão Du lịch địa điểm du lịch Hòa An Cao Bằng
CB_00122,Núi Thủng,Du lịch,địa điểm du lịch,22.7782145,106.3112857,"Cao Chương, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Núi Thủng là địa điểm du lịch tại Trùng Khánh, Cao Bằng.",Núi Thủng Du lịch địa điểm du lịch Trùng Khánh Cao Bằng
CB_00123,Max boutique hôtel,Du lịch,khách sạn,22.6678797,106.2605522,"Phố Vườn Cam, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Max boutique hôtel là khách sạn tại Cao Bằng, Cao Bằng.",Max boutique hôtel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00124,Yen Hui Homestay,Du lịch,khách sạn,22.8531372,106.7018119,"Đàm Thủy, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Yen Hui Homestay là khách sạn tại Trùng Khánh, Cao Bằng.",Yen Hui Homestay Du lịch khách sạn Trùng Khánh Cao Bằng
CB_00125,Cave Restaurant,Ẩm thực,nhà hàng,22.8532291,106.7018432,"Đàm Thủy, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Cave Restaurant là nhà hàng tại Trùng Khánh, Cao Bằng.",Cave Restaurant Ẩm thực nhà hàng Trùng Khánh Cao Bằng
CB_00126,Chestnut Heritage Tree,Du lịch,địa điểm du lịch,22.8315599,106.6505879,"Chí Viễn, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Chestnut Heritage Tree là địa điểm du lịch tại Trùng Khánh, Cao Bằng.",Chestnut Heritage Tree Du lịch địa điểm du lịch Trùng Khánh Cao Bằng
CB_00127,Cattle Market,Du lịch,chợ truyền thống,22.8318134,106.3335969,"Tỉnh Lộ 211, Hùng Quốc, Trùng Khánh, Cao Bằng, 21256",Trùng Khánh,Cao Bằng,"Cattle Market là chợ truyền thống tại Trùng Khánh, Cao Bằng.",Cattle Market Du lịch chợ truyền thống Trùng Khánh Cao Bằng
CB_00128,Paper Manufacture,Du lịch,địa điểm du lịch,22.7119167,106.3929664,"Phúc Sen, Quảng Uyên, Cao Bằng",Quảng Uyên,Cao Bằng,"Paper Manufacture là địa điểm du lịch tại Quảng Uyên, Cao Bằng.",Paper Manufacture Du lịch địa điểm du lịch Quảng Uyên Cao Bằng
CB_00129,Phja Tháp incense village,Du lịch,địa điểm du lịch,22.7008705,106.3691698,"Phúc Sen, Quảng Uyên, Cao Bằng",Quảng Uyên,Cao Bằng,"Phja Tháp incense village là địa điểm du lịch tại Quảng Uyên, Cao Bằng.",Phja Tháp incense village Du lịch địa điểm du lịch Quảng Uyên Cao Bằng
CB_00130,Pa Phi Viewpoint,Du lịch,địa điểm du lịch,22.9242273,106.5373758,"Ngọc Côn, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Pa Phi Viewpoint là địa điểm du lịch tại Trùng Khánh, Cao Bằng.",Pa Phi Viewpoint Du lịch địa điểm du lịch Trùng Khánh Cao Bằng
CB_00131,Ironsmith Village,Du lịch,địa điểm du lịch,22.6848513,106.4221097,"Phúc Sen, Quảng Uyên, Cao Bằng",Quảng Uyên,Cao Bằng,"Ironsmith Village là địa điểm du lịch tại Quảng Uyên, Cao Bằng.",Ironsmith Village Du lịch địa điểm du lịch Quảng Uyên Cao Bằng
CB_00132,Khuoi Ky Stone Village,Du lịch,địa điểm du lịch,22.8544653,106.7012461,"Đàm Thủy, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Khuoi Ky Stone Village là địa điểm du lịch tại Trùng Khánh, Cao Bằng.",Khuoi Ky Stone Village Du lịch địa điểm du lịch Trùng Khánh Cao Bằng
CB_00133,Paper Manufacture,Du lịch,địa điểm du lịch,22.7109623,106.391528,"Phúc Sen, Quảng Uyên, Cao Bằng",Quảng Uyên,Cao Bằng,"Paper Manufacture là địa điểm du lịch tại Quảng Uyên, Cao Bằng.",Paper Manufacture Du lịch địa điểm du lịch Quảng Uyên Cao Bằng
CB_00134,Pia's Homestay,Du lịch,khách sạn,22.6689637,106.259013,"Phố Vườn Cam, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Pia's Homestay là khách sạn tại Cao Bằng, Cao Bằng.",Pia's Homestay Du lịch khách sạn Cao Bằng Cao Bằng
CB_00135,Orchid House,Du lịch,địa điểm du lịch,22.6688756,106.2609023,"Phố Bằng Giang, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Orchid House là địa điểm du lịch tại Cao Bằng, Cao Bằng.",Orchid House Du lịch địa điểm du lịch Cao Bằng Cao Bằng
CB_00136,Quán Chúc Quân,Ẩm thực,nhà hàng,22.9510563,105.6815981,"Quốc Lộ 34, Bảo Lạc, Cao Bằng, 21356",Bảo Lạc,Cao Bằng,"Quán Chúc Quân là nhà hàng tại Bảo Lạc, Cao Bằng.",Quán Chúc Quân Ẩm thực nhà hàng Bảo Lạc Cao Bằng
CB_00137,Cá Homestay,Du lịch,khách sạn,22.6707464,106.253824,"Phố Nước Giáp, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Cá Homestay là khách sạn tại Cao Bằng, Cao Bằng.",Cá Homestay Du lịch khách sạn Cao Bằng Cao Bằng
CB_00138,Bánh Mì,Ẩm thực,quán thức ăn nhanh,22.6674731,106.2559342,"Phố Xuân Trường, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Bánh Mì là quán thức ăn nhanh tại Cao Bằng, Cao Bằng.",Bánh Mì Ẩm thực quán thức ăn nhanh Cao Bằng Cao Bằng
CB_00139,Pha Phin,Ẩm thực,quán cà phê,22.6682208,106.2551479,"Phố Nước Giáp, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Pha Phin là quán cà phê tại Cao Bằng, Cao Bằng.",Pha Phin Ẩm thực quán cà phê Cao Bằng Cao Bằng
CB_00140,Lê La Vegan Restaurant,Ẩm thực,nhà hàng,22.6634825,106.2595999,"Điện Máy Xanh, Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Lê La Vegan Restaurant là nhà hàng tại Cao Bằng, Cao Bằng.",Lê La Vegan Restaurant Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00141,Homestay Lung Muoi,Du lịch,nhà khách/homestay,22.6125563,105.9086484,"Quang Thành, Nguyên Bình, Cao Bằng",Nguyên Bình,Cao Bằng,"Homestay Lung Muoi là nhà khách/homestay tại Nguyên Bình, Cao Bằng.",Homestay Lung Muoi Du lịch nhà khách/homestay Nguyên Bình Cao Bằng
CB_00142,Indigen Riverside Hotel,Du lịch,khách sạn,22.666786,106.2559219,"Phố Nước Giáp, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Indigen Riverside Hotel là khách sạn tại Cao Bằng, Cao Bằng.",Indigen Riverside Hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00143,Sông Quê Homestay,Du lịch,nhà khách/homestay,22.7003314,106.4826181,"Tỉnh Lộ 207, Độc Lập, Quảng Uyên, Cao Bằng, 21907",Quảng Uyên,Cao Bằng,"Sông Quê Homestay là nhà khách/homestay tại Quảng Uyên, Cao Bằng.",Sông Quê Homestay Du lịch nhà khách/homestay Quảng Uyên Cao Bằng
CB_00144,Ahn Liên Quan,Ẩm thực,nhà hàng,22.9177589,105.7977753,"Xuân Trường, Bảo Lạc, Cao Bằng",Bảo Lạc,Cao Bằng,"Ahn Liên Quan là nhà hàng tại Bảo Lạc, Cao Bằng.",Ahn Liên Quan Ẩm thực nhà hàng Bảo Lạc Cao Bằng
CB_00145,Chợ Xanh,Du lịch,chợ truyền thống,22.6667794,106.2614914,"Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Chợ Xanh là chợ truyền thống tại Cao Bằng, Cao Bằng.",Chợ Xanh Du lịch chợ truyền thống Cao Bằng Cao Bằng
CB_00146,Chợ Sông Bằng,Du lịch,chợ truyền thống,22.6640911,106.2601522,"Phố Hồng Việt, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Chợ Sông Bằng là chợ truyền thống tại Cao Bằng, Cao Bằng.",Chợ Sông Bằng Du lịch chợ truyền thống Cao Bằng Cao Bằng
CB_00147,Chợ Ẩm thực Cao Bằng,Du lịch,chợ truyền thống,22.6647929,106.2604075,"Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Chợ Ẩm thực Cao Bằng là chợ truyền thống tại Cao Bằng, Cao Bằng.",Chợ Ẩm thực Cao Bằng Du lịch chợ truyền thống Cao Bằng Cao Bằng
CB_00148,Khách sạn Mường Thanh Cao Bằng,Du lịch,khách sạn,22.6626897,106.2595734,"Phố Hồng Việt, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Khách sạn Mường Thanh Cao Bằng là khách sạn tại Cao Bằng, Cao Bằng.",Khách sạn Mường Thanh Cao Bằng Du lịch khách sạn Cao Bằng Cao Bằng
CB_00149,Bảo tàng tỉnh Cao Bằng,Du lịch,bảo tàng,22.6798367,106.2195617,"Đề Thám, Cao Bằng",Cao Bằng,Cao Bằng,"Bảo tàng tỉnh Cao Bằng là bảo tàng tại Cao Bằng, Cao Bằng.",Bảo tàng tỉnh Cao Bằng Du lịch bảo tàng Cao Bằng Cao Bằng
CB_00150,Sunny Hotel,Du lịch,khách sạn,22.662996,106.2598998,"Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Sunny Hotel là khách sạn tại Cao Bằng, Cao Bằng.",Sunny Hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00152,Bnahs cuốn Hoa Hồng,Ẩm thực,nhà hàng,22.6648091,106.2610375,"Nhà Nghỉ Hoa Hồng, Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Bnahs cuốn Hoa Hồng là nhà hàng tại Cao Bằng, Cao Bằng.",Bnahs cuốn Hoa Hồng Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00153,Luxury hotel,Du lịch,khách sạn,22.6643217,106.2609475,"Xuân Hòa Motor, Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Luxury hotel là khách sạn tại Cao Bằng, Cao Bằng.",Luxury hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00154,Luxury hotel,Du lịch,khách sạn,22.6632929,106.2605818,"Phố Thầu, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Luxury hotel là khách sạn tại Cao Bằng, Cao Bằng.",Luxury hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00155,Highlands Coffee,Ẩm thực,quán cà phê,22.6625092,106.2596756,"Đường Phai Khắt Nà Ngần, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Highlands Coffee là quán cà phê tại Cao Bằng, Cao Bằng.",Highlands Coffee Ẩm thực quán cà phê Cao Bằng Cao Bằng
CB_00156,Du lịch Xuân Hoà Sơn,Du lịch,địa điểm du lịch,22.6575896,106.1942078,"Bạch Đằng, Hòa An, Cao Bằng",Hòa An,Cao Bằng,"Du lịch Xuân Hoà Sơn là địa điểm du lịch tại Hòa An, Cao Bằng.",Du lịch Xuân Hoà Sơn Du lịch địa điểm du lịch Hòa An Cao Bằng
CB_00157,Hưởng Sen Hotel,Du lịch,khách sạn,22.6625292,106.2603811,"Phố Thầu, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Hưởng Sen Hotel là khách sạn tại Cao Bằng, Cao Bằng.",Hưởng Sen Hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00158,Cafe Than,Ẩm thực,quán cà phê,22.6628392,106.2604908,"Phố Thầu, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Cafe Than là quán cà phê tại Cao Bằng, Cao Bằng.",Cafe Than Ẩm thực quán cà phê Cao Bằng Cao Bằng
CB_00159,Truòng An Hotel,Du lịch,khách sạn,22.6617826,106.2601077,"Phố Thầu, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Truòng An Hotel là khách sạn tại Cao Bằng, Cao Bằng.",Truòng An Hotel Du lịch khách sạn Cao Bằng Cao Bằng
CB_00161,Nhà hàng Ngon,Ẩm thực,nhà hàng,22.6646716,106.2596053,"Phố Hồng Việt, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Nhà hàng Ngon là nhà hàng tại Cao Bằng, Cao Bằng.",Nhà hàng Ngon Ẩm thực nhà hàng Cao Bằng Cao Bằng
CB_00162,Khu di tích lịch sử chiến thắng Đông Khê,Du lịch,địa điểm du lịch,22.4301121,106.4331995,"Tỉnh Lộ 208, Đông Khê, Thạch An, Cao Bằng, 21606",Thạch An,Cao Bằng,"Khu di tích lịch sử chiến thắng Đông Khê là địa điểm du lịch tại Thạch An, Cao Bằng.",Khu di tích lịch sử chiến thắng Đông Khê Du lịch địa điểm du lịch Thạch An Cao Bằng
CB_00163,Nasan Green Farm,Du lịch,khách sạn,22.8287195,106.6228938,"Chí Viễn, Trùng Khánh, Cao Bằng",Trùng Khánh,Cao Bằng,"Nasan Green Farm là khách sạn tại Trùng Khánh, Cao Bằng.",Nasan Green Farm Du lịch khách sạn Trùng Khánh Cao Bằng
CB_00164,"Không gian sinh hoạt công cộng, vườn hoa, cây xanh, nơi luyện tập thể thao và không gian văn hóa Hồ Chí Minh",Du lịch,công viên,22.6703227,106.2573442,"Phố Vườn Cam, Hợp Giang, Cao Bằng, 21106",Cao Bằng,Cao Bằng,"Không gian sinh hoạt công cộng, vườn hoa, cây xanh, nơi luyện tập thể thao và không gian văn hóa Hồ Chí Minh là công viên tại Cao Bằng, Cao Bằng.","Không gian sinh hoạt công cộng, vườn hoa, cây xanh, nơi luyện tập thể thao và không gian văn hóa Hồ Chí Minh Du lịch công viên Cao Bằng Cao Bằng"
